46.1192,-117.5367
46.1216,-121.5612
46.1292,-122.9428
46.1298,-121.8392
46.1298,-121.8392
46.1352,-122.1569
46.1359,-117.8087
46.1365,-121.498
46.1373,-122.1569
46.1393,-121.4376
46.1405,-121.5977
46.1426,-122.1827
46.1435,-122.2351
46.1458,-122.1834
46.1458,-122.1834
46.1461,-122.1835
46.1471,-121.7537
46.1543,-122.1018
46.1605,-121.5436
46.1607,-121.4026
46.1632,-121.8736
46.1647,-122.0921
46.1654,-122.089
46.1691,-122.2601
46.1691,-122.2601
46.1695,-122.2614
46.1701,-121.6292
46.1716,-117.7212
46.1725,-121.9305
46.1731,-121.9257
46.1826,-122.0546
46.1827,-121.8489
46.1886,-117.6253
46.1887,-117.6185
46.189,-117.6194
46.1978,-121.7813
46.1989,-121.0593
46.2001,-117.8164
46.2022,-122.2677
46.2043,-117.7058
46.2061,-117.7059
46.2087,-121.9018
46.2133,-121.9163
46.2303,-121.8654
46.2323,-121.6272
46.2367,-119.2976
46.2376,-122.1442
46.2423,-119.3457
46.248,-121.8154
46.2489,-122.1361
46.2497,-122.1363
46.2499,-122.1361
46.2499,-122.1362
46.2542,-123.921
46.2565,-123.4364
46.2615,-117.2987
46.2629,-121.6329
46.2649,-122.9009
46.2693,-121.5786
46.2728,-121.565
46.2745,-122.1042
46.2756,-121.7435
46.2765,-122.2165
46.2765,-122.2165
46.2765,-122.2165
46.2766,-121.5992
46.2767,-122.2168
46.2778,-121.7943
46.2869,-122.2717
46.2869,-122.2717
46.2881,-124.0755
46.2884,-121.5528
46.2885,-121.5525
46.2896,-118.0713
46.2915,-122.2671
46.2915,-122.2671
46.293,-121.596
46.2951,-121.8889
46.296,-122.0782
46.3045,-122.0819
46.3045,-122.0819
46.3045,-122.0819
46.3049,-122.0825
46.3051,-122.0826
46.3084,-121.5401
46.3095,-121.5429
46.3246,-119.0254
46.3254,-121.506
46.3255,-121.5058
46.3305,-121.574
46.3306,-124.0625
46.3332,-121.7936
46.3354,-121.7434
46.3354,-121.7434
46.3468,-122.0348
46.3479,-119.4708
46.3501,-122.1098
46.3518,-122.0637
46.3563,-122.07
46.3661,-121.8458
46.3768,-123.9651
46.3817,-121.8304
46.3905,-118.6804
46.3911,-121.6179
46.3965,-121.7653
46.3965,-121.7653
46.3999,-121.8702
46.4037,-121.7358
46.4122,-123.94
46.4176,-122.1724
46.4228,-121.4736
46.4229,-121.501
46.4231,-121.4713
46.4231,-121.4713
46.4236,-121.4725
46.4291,-121.9878
46.4294,-122.1548
46.4305,-122.1525
46.4306,-122.1528
46.4323,-121.7626
46.4323,-121.7626
46.4387,-121.8526
46.4388,-121.852
46.4393,-121.6029
46.4487,-121.8355
46.4577,-121.506
46.4587,-121.5308
46.4597,-121.8693
46.4623,-121.9601
46.4642,-121.519
46.4649,-121.8974
46.4669,-121.5274
46.4669,-121.5265
46.4684,-121.7049
46.493,-121.3068
46.4998,-121.7832
46.5062,-121.0425
46.5077,-121.5806
46.5084,-121.2812
46.5164,-121.263
46.5184,-121.5944
46.5254,-121.6674
46.5457,-121.6222
46.5485,-122.5272
46.5522,-118.1829
46.5628,-121.7092
46.5641,-121.5999
46.5687,-121.5996
46.5702,-120.3113
46.5768,-121.3582
46.5768,-121.3582
46.5768,-121.3584
46.5814,-121.8327
46.5919,-120.4533
46.5961,-118.2179
46.597,-124.0521
46.5979,-124.0456
46.607,-124.0438
46.6079,-121.6282
46.6084,-121.6271
46.6216,-121.0625
46.6225,-121.301
46.625,-120.5322
46.6254,-120.7397
46.6257,-121.4459
46.6267,-121.5892
46.6299,-120.6629
46.6302,-123.2319
46.6306,-121.0813
46.6315,-121.4267
46.6343,-121.4036
46.6344,-121.3033
46.6362,-121.3027
46.6388,-119.3893
46.6397,-121.3924
46.6431,-121.3792
46.6438,-121.3801
46.6447,-121.3823
46.6447,-121.3823
46.6449,-121.3813
46.645,-121.3824
46.645,-121.3811
46.6475,-122.9741
46.6532,-121.5705
46.6551,-121.359
46.6555,-121.4862
46.6564,-121.8434
46.6579,-121.3602
46.6593,-120.7556
46.6598,-120.757
46.6617,-121.219
46.6636,-118.2281
46.6664,-121.8913
46.6772,-119.4445
46.6957,-121.4808
46.6998,-121.9925
46.7059,-121.9927
46.7064,-120.8905
46.7069,-121.937
46.7079,-121.4982
46.7127,-120.476
46.7129,-121.4896
46.7131,-121.7158
46.7134,-122.9448
46.7152,-121.166
46.7161,-121.7155
46.7161,-123.7426
46.7192,-120.8344
46.723,-121.4366
46.7244,-121.7174
46.7267,-120.8114
46.7279,-120.8137
46.7326,-121.5692
46.733,-121.5693
46.733,-121.5693
46.7344,-121.8388
46.7354,-121.8566
46.7362,-121.856
46.7364,-121.8555
46.7364,-119.9582
46.7371,-120.4291
46.7461,-121.6766
46.7465,-121.794
46.7485,-121.8078
46.7486,-120.7982
46.7497,-121.8107
46.7497,-121.8107
46.7497,-121.8106
46.7497,-121.8106
46.7497,-121.8106
46.7498,-121.8137
46.75,-121.813
46.7501,-121.8123
46.7502,-120.8153
46.7503,-121.8122
46.7512,-121.5747
46.7516,-121.5571
46.7517,-121.8124
46.752,-121.3615
46.752,-121.3615
46.7523,-121.7895
46.7562,-121.5627
46.7575,-121.8057
46.758,-121.5576
46.7591,-121.5579
46.7602,-121.6391
46.7603,-122.0384
46.7621,-121.9454
46.7629,-121.734
46.7653,-121.6362
46.7653,-121.6362
46.7656,-121.6349
46.7656,-121.6357
46.7657,-121.6355
46.7666,-121.6991
46.7666,-121.6991
46.7666,-121.6991
46.7677,-121.7077
46.7678,-121.7071
46.7681,-123.0245
46.7683,-121.7314
46.7686,-121.7297
46.7689,-121.724
46.7689,-121.724
46.7698,-121.8258
46.7734,-121.9446
46.7734,-121.9446
46.7735,-121.9474
46.7746,-121.9479
46.7746,-121.9479
46.7753,-121.7466
46.7762,-121.7371
46.779,-121.7823
46.779,-121.7823
46.779,-121.8844
46.7829,-121.7284
46.7834,-121.8876
46.7838,-121.8871
46.7848,-121.7414
46.7849,-121.7351
46.7852,-121.7416
46.7858,-121.7372
46.786,-121.735
46.786,-121.735
46.786,-121.735
46.786,-121.735
46.786,-121.735
46.786,-121.735
46.7862,-121.7354
46.7862,-121.7354
46.7863,-121.7362
46.7864,-121.7365
46.7867,-121.7336
46.7919,-119.4462
46.7952,-120.4584
46.7957,-121.8415
46.7973,-121.8276
46.7973,-121.8276
46.8018,-121.5551
46.8125,-121.1298
46.8126,-121.3018
46.8141,-121.3062
46.8182,-119.8623
46.827,-121.7693
46.8306,-121.3771
46.8306,-121.3771
46.8335,-120.7117
46.8335,-121.5351
46.8335,-121.5351
46.8335,-121.5351
46.8346,-121.8732
46.838,-121.897
46.8402,-122.2942
46.8421,-120.5335
46.8432,-122.3176
46.8437,-119.9644
46.8499,-121.7615
46.8554,-120.4833
46.8569,-121.3203
46.857,-121.3199
46.8581,-120.6982
46.8638,-122.3285
46.8657,-123.0514
46.8674,-121.5176
46.8689,-121.2933
46.8694,-121.5197
46.8694,-121.5196
46.871,-120.8261
46.8745,-121.517
46.8754,-121.5163
46.876,-121.5177
46.8879,-121.6105
46.8882,-121.6106
46.8884,-121.611
46.8893,-121.252
46.8901,-124.1041
46.8905,-121.5968
46.8905,-117.136
46.8907,-121.5968
46.8911,-121.5057
46.8938,-121.5792
46.8938,-121.5792
46.8951,-123.084
46.8957,-123.0921
46.897,-121.4323
46.8973,-120.5039
46.8977,-121.6755
46.8996,-120.6435
46.8996,-120.6435
46.9003,-121.6581
46.9019,-123.064
46.9019,-121.6446
46.9021,-121.6437
46.9021,-121.6437
46.9021,-121.6437
46.9021,-121.6437
46.903,-121.6299
46.9051,-123.048
46.9064,-121.4209
46.9113,-122.9113
46.9139,-121.6423
46.9145,-121.6435
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9146,-121.6423
46.9149,-121.6411
46.915,-121.0523
46.9175,-121.5878
46.9175,-121.2309
46.9175,-121.5878
46.9194,-123.113
46.9227,-121.5336
46.9227,-121.5336
46.9271,-121.916
46.9282,-121.915
46.9306,-121.8672
46.9327,-121.8636
46.9327,-121.8636
46.9327,-121.8636
46.9329,-121.8653
46.9331,-121.8643
46.9332,-121.8645
46.9332,-121.3597
46.935,-121.9068
46.9357,-121.4743
46.9362,-121.9033
46.9366,-121.4765
46.9368,-119.2445
46.9374,-122.6102
46.9374,-121.8766
46.9378,-121.4746
46.9383,-121.4743
46.9386,-121.4731
46.9391,-123.0775
46.942,-122.6085
46.9437,-121.3273
46.9437,-121.3273
46.9449,-123.6502
46.946,-123.0985
46.9464,-124.1333
46.9477,-120.0358
46.9485,-123.194
46.9487,-121.3018
46.9493,-120.0092
46.9495,-119.2557
46.9518,-121.0794
46.9595,-120.2952
46.9597,-121.0864
46.9607,-120.0944
46.9607,-120.0944
46.9607,-120.0944
46.9607,-120.0944
46.9607,-120.0944
46.9641,-121.2675
46.9644,-121.4829
46.9646,-119.9643
46.9673,-119.3108
46.9695,-121.168
46.9714,-123.2744
46.9716,-121.4946
46.9766,-121.8306
46.9771,-121.8315
46.9771,-121.8315
46.9771,-121.8315
46.9771,-121.8315
46.9771,-121.8315
46.9771,-121.8315
46.9771,-121.8315
46.9785,-120.5673
46.9815,-121.1206
46.9819,-121.9421
46.9819,-121.9421
46.9823,-123.1411
46.9832,-121.8381
46.9906,-121.844
46.9924,-121.8506
46.993,-121.5116
46.9949,-121.9123
46.9963,-121.6413
46.9973,-123.594
46.9995,-121.5284
47.0008,-123.0042
47.0058,-123.1117
47.0073,-121.5237
47.0088,-121.5326
47.0089,-121.1156
47.0129,-121.4642
47.0136,-121.4657
47.0141,-122.9045
47.0142,-120.7054
47.0143,-117.9436
47.0241,-121.7339
47.0243,-121.5369
47.0248,-120.9406
47.0248,-120.9406
47.0259,-119.9805
47.0285,-122.8891
47.0304,-121.3266
47.0314,-121.8257
47.0319,-121.8269
47.0328,-121.5579
47.0336,-122.8392
47.0351,-121.5614
47.0369,-122.9127
47.0371,-121.5956
47.0394,-121.5596
47.042,-122.0399
47.0496,-123.1385
47.0512,-121.5222
47.058,-121.5731
47.058,-119.3933
47.0593,-120.6734
47.0622,-121.4972
47.0688,-122.7129
47.0697,-122.8943
47.0711,-120.7353
47.0752,-116.9589
47.0774,-122.9724
47.0923,-121.5842
47.093,-121.4049
47.0983,-122.6294
47.1054,-121.4751
47.1059,-121.4751
47.1059,-121.4751
47.1064,-122.6472
47.1141,-124.1771
47.1155,-120.9533
47.1156,-120.9534
47.1157,-121.4064
47.1204,-122.777
47.1269,-122.8538
47.1322,-121.4598
47.1325,-122.9017
47.153,-121.7005
47.1603,-121.6623
47.1604,-119.9808
47.1614,-119.9811
47.1625,-121.4805
47.1708,-120.8719
47.1735,-122.5078
47.1741,-121.1274
47.1774,-122.5592
47.1788,-121.9736
47.1914,-121.2237
47.1961,-120.9443
47.2099,-121.4904
47.2117,-122.5696
47.2227,-117.1076
47.2268,-122.3891
47.2289,-120.5703
47.2303,-122.8836
47.2331,-122.416
47.2414,-122.4921
47.253,-120.6702
47.2583,-122.7456
47.2669,-121.1755
47.2672,-121.1737
47.2672,-121.1737
47.2676,-121.1742
47.2702,-121.9373
47.2705,-120.9004
47.2764,-122.0894
47.2771,-122.0313
47.2811,-120.4349
47.285,-121.0914
47.2898,-122.3293
47.2915,-121.0064
47.2942,-120.3987
47.2953,-120.965
47.2955,-122.7509
47.2955,-120.9641
47.2965,-121.2889
47.297,-120.7596
47.2978,-120.9624
47.3008,-118.2523
47.3011,-121.9524
47.305,-122.5168
47.3085,-122.6807
47.3115,-120.5322
47.3122,-120.9478
47.3126,-120.424
47.3135,-120.535
47.3165,-122.4087
47.3206,-117.8423
47.3218,-121.3225
47.3227,-120.5265
47.3243,-119.7809
47.329,-120.5532
47.3307,-120.601
47.3308,-120.8537
47.3311,-120.6112
47.3314,-120.9377
47.3317,-120.6423
47.3322,-120.5786
47.3326,-121.4845
47.3329,-121.1803
47.3335,-117.7777
47.3348,-120.6342
47.3349,-120.5808
47.3354,-120.579
47.3357,-120.5804
47.3414,-120.9032
47.3414,-120.9032
47.3421,-120.9242
47.3441,-121.4246
47.3464,-121.1471
47.3465,-121.147
47.3507,-121.1364
47.3511,-120.707
47.3511,-120.707
47.3512,-122.6213
47.3512,-117.7106
47.3514,-121.1044
47.3515,-120.8412
47.3515,-120.8412
47.3528,-121.4703
47.3538,-123.5652
47.3542,-120.7187
47.3543,-120.7184
47.3556,-121.5195
47.3568,-121.8841
47.357,-121.1861
47.3587,-121.246
47.3593,-121.2486
47.361,-117.829
47.3614,-122.0248
47.3614,-120.8198
47.3623,-121.3582
47.363,-121.5306
47.3632,-121.3583
47.3642,-121.3582
47.3642,-121.3582
47.3642,-121.3582
47.366,-121.4199
47.366,-121.4199
47.3662,-120.8028
47.3664,-120.8027
47.3672,-122.4548
47.3675,-120.954
47.3683,-121.5107
47.3685,-120.7858
47.3691,-121.5291
47.3701,-121.4443
47.3706,-121.3581
47.3726,-121.1597
47.3728,-121.9752
47.3733,-121.1578
47.3739,-122.0557
47.3751,-121.9712
47.3774,-122.9738
47.3781,-120.8248
47.3784,-121.5162
47.3799,-122.0403
47.3812,-120.8857
47.3818,-122.4086
47.3821,-120.8862
47.3821,-120.4433
47.3835,-117.8337
47.3837,-121.1001
47.3847,-121.0813
47.3847,-121.3894
47.386,-121.0941
47.3882,-122.3743
47.3888,-120.8723
47.3888,-120.8723
47.3892,-120.8725
47.3892,-121.0744
47.3892,-120.8725
47.3895,-121.3803
47.3896,-122.1515
47.3899,-120.6673
47.39,-120.8724
47.39,-120.4247
47.3906,-121.3474
47.3907,-121.3964
47.3912,-121.5577
47.3912,-123.6024
47.3915,-121.3923
47.3927,-121.4744
47.3927,-121.4744
47.393,-121.3928
47.3946,-120.8757
47.3947,-121.3474
47.3958,-121.379
47.3958,-121.4775
47.3961,-121.4025
47.3968,-120.3295
47.3978,-121.3952
47.3979,-121.4866
47.3979,-121.486
47.3979,-121.486
47.3979,-121.4878
47.3979,-121.4878
47.398,-121.2843
47.398,-121.2843
47.3982,-121.4886
47.3993,-120.3957
47.4007,-121.519
47.4008,-121.2836
47.4008,-121.284
47.4011,-121.3738
47.4012,-121.2848
47.4014,-121.4084
47.4017,-121.3736
47.4027,-121.5227
47.4028,-121.1111
47.4033,-120.8386
47.4042,-118.7439
47.4042,-121.0989
47.4044,-121.0991
47.4044,-121.0991
47.4044,-121.0991
47.4058,-120.5076
47.4065,-121.6046
47.4084,-123.5852
47.4086,-121.3756
47.4092,-121.1038
47.4093,-121.6023
47.4094,-121.3677
47.4101,-121.2088
47.4104,-120.6578
47.4113,-120.3526
47.413,-121.4416
47.4132,-121.0589
47.4133,-121.4424
47.4138,-118.7412
47.4142,-121.5884
47.4149,-121.4434
47.4151,-121.4432
47.4152,-121.081
47.4152,-121.4433
47.4154,-121.4433
47.4154,-121.4433
47.4154,-121.4433
47.4155,-123.467
47.4168,-117.5311
47.4169,-123.3294
47.4171,-121.4406
47.4174,-120.9361
47.4176,-121.2373
47.4184,-121.0862
47.419,-123.3297
47.4195,-120.9396
47.4204,-118.69
47.4207,-120.351
47.4216,-120.9374
47.4219,-121.5117
47.4227,-122.3056
47.4234,-121.6736
47.4235,-121.4922
47.424,-123.5196
47.4247,-121.5836
47.4247,-121.5835
47.4248,-121.5835
47.4255,-121.4299
47.4257,-121.5843
47.4265,-121.4156
47.4267,-121.5864
47.4273,-121.4204
47.4273,-120.9497
47.4277,-121.4136
47.4278,-121.4135
47.4279,-121.4133
47.4282,-121.4124
47.4285,-121.3761
47.4287,-121.4134
47.4287,-121.4134
47.429,-121.4147
47.4292,-120.9377
47.4292,-120.9377
47.4293,-120.3684
47.4294,-121.7694
47.4299,-121.5912
47.4315,-121.6492
47.4325,-121.9727
47.4327,-120.5983
47.4329,-121.9711
47.4335,-121.7675
47.4335,-121.7675
47.4337,-121.1888
47.4338,-121.6325
47.4341,-121.7707
47.4343,-121.6327
47.4343,-121.6327
47.4344,-120.8454
47.4345,-121.6369
47.4347,-121.7687
47.4348,-121.4693
47.435,-121.1855
47.4354,-121.7719
47.4359,-120.9372
47.4361,-120.9372
47.4364,-121.6612
47.4365,-122.471
47.4366,-123.4444
47.4367,-120.9372
47.4367,-120.9372
47.437,-122.0941
47.4375,-122.085
47.4381,-122.8366
47.4381,-121.6611
47.4407,-121.4203
47.4408,-121.6253
47.4418,-121.4225
47.442,-121.6761
47.442,-121.6722
47.4425,-121.9776
47.4425,-121.9776
47.443,-121.9768
47.4432,-121.9762
47.4432,-120.9399
47.4434,-121.976
47.4453,-121.4235
47.4453,-121.4234
47.4454,-121.423
47.4454,-121.4235
47.4454,-121.423
47.4454,-121.4235
47.4454,-121.4235
47.4456,-121.4235
47.4468,-122.1087
47.4474,-121.3827
47.448,-123.5527
47.4525,-119.2531
47.4538,-121.0417
47.4544,-121.9783
47.4558,-121.0485
47.456,-121.3866
47.456,-121.6049
47.457,-123.7326
47.457,-121.4445
47.4572,-123.7318
47.4572,-123.7318
47.4575,-121.0705
47.4581,-119.8769
47.4586,-115.936
47.4598,-123.8634
47.4599,-123.8621
47.4601,-120.3305
47.462,-120.3827
47.4623,-121.281
47.4628,-120.6732
47.4634,-121.6708
47.4652,-121.5115
47.4659,-121.9289
47.4669,-121.9333
47.4669,-121.9333
47.467,-122.4652
47.467,-123.8455
47.4674,-121.6748
47.4675,-121.6748
47.4676,-121.9311
47.4683,-121.9363
47.4698,-121.6686
47.4699,-121.6685
47.4703,-123.5236
47.4708,-123.5273
47.4713,-121.6657
47.4724,-121.3604
47.4729,-121.9102
47.4751,-120.9031
47.4755,-120.5837
47.478,-123.9034
47.479,-121.0024
47.4794,-123.4521
47.4794,-123.4521
47.4807,-122.0554
47.4808,-122.0554
47.4808,-121.9663
47.481,-120.6821
47.4817,-122.0532
47.4818,-122.0541
47.4823,-121.9242
47.4832,-121.5088
47.4839,-123.4554
47.484,-121.9761
47.4841,-122.0434
47.4842,-121.2029
47.4842,-121.2029
47.4851,-119.898
47.486,-121.7009
47.4861,-121.7009
47.4862,-121.6995
47.4862,-121.7012
47.4866,-121.6736
47.4874,-121.7556
47.4878,-121.7563
47.4878,-121.7563
47.4878,-121.6876
47.488,-121.7231
47.488,-121.7231
47.4883,-121.9462
47.4885,-121.9288
47.4893,-122.5457
47.4933,-123.211
47.4956,-123.2676
47.4964,-123.7946
47.4986,-119.9117
47.4988,-121.9255
47.5,-122.2149
47.5,-122.0219
47.5,-122.0551
47.5,-122.0218
47.5001,-121.4467
47.5015,-123.3206
47.5026,-123.3243
47.5028,-122.0422
47.5028,-122.1119
47.5045,-122.0469
47.5054,-122.0476
47.5055,-122.0558
47.5056,-122.0624
47.5065,-121.0592
47.5066,-123.2321
47.5066,-122.0867
47.5076,-121.9582
47.5087,-123.3221
47.509,-122.0328
47.5092,-121.8434
47.5093,-122.0904
47.5104,-121.3495
47.5106,-122.0434
47.5119,-122.0563
47.5127,-122.0604
47.5128,-121.9486
47.5143,-122.077
47.5143,-122.091
47.5153,-123.3229
47.5153,-123.3259
47.5157,-123.3295
47.5157,-121.8446
47.5158,-123.33
47.5159,-121.6134
47.5159,-121.6134
47.516,-123.3258
47.5161,-123.3276
47.5161,-123.3276
47.5162,-123.3311
47.5163,-121.4523
47.5171,-121.4536
47.5172,-121.4552
47.5174,-121.4542
47.5174,-119.4938
47.5174,-121.4542
47.5179,-122.0367
47.5182,-123.3324
47.5193,-122.0298
47.5195,-122.0299
47.5198,-121.9707
47.5204,-123.2352
47.5211,-122.056
47.5226,-122.1655
47.523,-122.0578
47.523,-122.027
47.523,-122.027
47.523,-122.0576
47.5241,-122.1151
47.5263,-121.9364
47.5264,-122.0085
47.5269,-122.0641
47.527,-122.0123
47.5273,-122.0645
47.5277,-120.821
47.5277,-120.821
47.5279,-120.8207
47.5279,-120.8205
47.5279,-120.8207
47.5279,-121.7093
47.528,-120.8207
47.5282,-122.096
47.5283,-123.7066
47.5284,-122.0363
47.5292,-121.9953
47.5295,-122.0087
47.5296,-121.9957
47.5296,-121.9844
47.5296,-121.9956
47.5296,-121.9957
47.5296,-121.9961
47.5296,-121.9957
47.5296,-121.9961
47.5296,-121.9957
47.5297,-122.0987
47.5297,-121.9961
47.5298,-122.0231
47.5299,-121.9962
47.53,-120.8179
47.5301,-122.103
47.5301,-122.103
47.5301,-122.103
47.5301,-122.103
47.5301,-122.103
47.5304,-121.9794
47.5304,-121.9794
47.5304,-121.9436
47.5304,-121.9436
47.5304,-121.9436
47.5304,-121.9436
47.5304,-121.9436
47.5305,-121.9791
47.5311,-122.1141
47.5315,-122.3927
47.5326,-117.4215
47.5329,-121.0826
47.5335,-122.1126
47.5344,-119.2865
47.5345,-122.1285
47.5345,-122.1285
47.5348,-122.1288
47.5348,-122.1288
47.5348,-122.1288
47.5359,-120.814
47.536,-120.8139
47.536,-120.8139
47.5365,-121.0919
47.5373,-121.5775
47.5379,-122.0888
47.5381,-121.5314
47.54,-120.5202
47.5401,-122.0951
47.5404,-122.2229
47.5409,-122.0964
47.541,-122.0963
47.5411,-122.096
47.5421,-121.0943
47.5423,-122.4829
47.5429,-122.0802
47.5429,-122.0804
47.543,-121.5511
47.543,-121.5511
47.5431,-121.0976
47.5432,-121.0975
47.5434,-121.0971
47.5435,-121.097
47.5437,-121.837
47.5441,-120.7097
47.5443,-121.097
47.5443,-121.0973
47.5452,-121.0984
47.5465,-120.7914
47.5465,-120.7914
47.5465,-120.7914
47.5474,-122.0713
47.5475,-121.541
47.5475,-121.541
47.5476,-120.6888
47.548,-121.5372
47.548,-121.5384
47.548,-121.5384
47.5499,-122.2577
47.5502,-120.6867
47.5502,-120.7658
47.5517,-122.8266
47.5518,-122.3524
47.5519,-122.8277
47.5521,-122.8276
47.5521,-122.8276
47.5542,-122.1666
47.5554,-122.3753
47.5597,-121.5328
47.5597,-121.5328
47.5598,-123.6637
47.5609,-121.5323
47.561,-121.0515
47.5614,-121.5321
47.5641,-120.3332
47.565,-120.3206
47.5662,-117.4933
47.5666,-121.5329
47.5675,-123.6553
47.5692,-120.6788
47.5697,-122.0154
47.5712,-123.1315
47.5712,-123.1315
47.572,-117.2897
47.5726,-123.5699
47.5728,-123.5698
47.5728,-123.5698
47.5728,-123.5693
47.573,-123.5694
47.5737,-120.6436
47.5747,-121.7362
47.5753,-123.2612
47.5754,-121.7381
47.5755,-123.6478
47.5757,-123.6481
47.5776,-122.4023
47.5783,-120.7969
47.5824,-117.113
47.583,-120.6834
47.5836,-123.2347
47.5855,-119.3557
47.5855,-119.3557
47.5871,-120.7076
47.5883,-120.599
47.5883,-123.1911
47.589,-120.6675
47.5915,-122.1933
47.5924,-122.131
47.5927,-122.2445
47.5954,-123.1229
47.5966,-122.1322
47.5974,-121.9919
47.5976,-122.598
47.5989,-121.1803
47.5991,-122.0083
47.5997,-123.1512
47.5997,-123.1512
47.6009,-123.1456
47.6009,-123.1456
47.6053,-117.2808
47.6055,-124.0655
47.6059,-120.917
47.606,-120.9185
47.607,-120.8845
47.6076,-120.8497
47.6085,-122.1118
47.6086,-120.882
47.6086,-120.8945
47.6086,-120.8945
47.6089,-121.3861
47.6089,-120.8938
47.6095,-122.3415
47.6097,-122.5637
47.6098,-120.892
47.6098,-120.8903
47.61,-122.1781
47.6101,-122.1749
47.6101,-120.9451
47.6105,-117.0409
47.6124,-120.95
47.6125,-120.9499
47.6129,-118.4005
47.6129,-124.3762
47.6134,-120.9497
47.616,-122.9085
47.6164,-121.9923
47.6164,-124.0321
47.6244,-122.1077
47.6245,-124.0143
47.6271,-118.559
47.6286,-120.6558
47.6286,-117.4297
47.6311,-117.0586
47.6345,-122.7548
47.6349,-121.3036
47.6365,-121.5234
47.637,-123.1908
47.6371,-122.1148
47.6395,-121.5283
47.6408,-122.2943
47.6416,-122.2905
47.6422,-117.1263
47.6423,-122.0375
47.6432,-117.4625
47.6442,-121.9269
47.6455,-121.9548
47.646,-122.3362
47.6467,-121.5956
47.6475,-120.2317
47.6493,-121.6456
47.6503,-117.291
47.6503,-117.291
47.6528,-117.2932
47.6529,-121.1887
47.6529,-121.1943
47.6529,-121.1889
47.6533,-119.6678
47.655,-122.1843
47.655,-117.2888
47.6551,-121.188
